,id,product_id,product_url,title,offer_price,mrp,description,image,tags,created_on,updated_on,Cleaned_Title
254,63879,B082VDR5YW,https://www.amazon.in/YONEX-ZR101LIGHT-Aluminium-Badminton-Racquet/dp/B082VDR5YW/ref=sr_1_3483?qid=1674380827&s=sports&sr=1-3483,Yonex ZR 101 Light Aluminium Badminton Racquet with Full Cover (Black),659,750," Developed in Japan   Made in India   Specifications : Frame Material - Aluminium | Shaft Material - Aluminium | Weight - U (95 - 99.9 grams) | Grip Size - G4 (3.5 inches) | Head Shape - Isometric Head Shape | Pre-Strung - Strung | Age - Adult | Playing Level - Beginner, Intermediate   In-Box Content : 1 Badminton Racquet   Country of Origin: India  ",https://m.media-amazon.com/images/I/31LtZQ7pNDL._SX300_SY300_QL70_ML2_.jpg,,22-01-2023,22-01-2023,yonex zr 101 light aluminium badminton racquet with full cover ( )
255,32795,B0B24HSLJS,https://www.amazon.in/Yonex-Arcsaber-Strung-Badminton-Racquet/dp/B0B24HSLJS/ref=sr_1_4686_mod_primary_new?qid=1679431172&s=sports&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4686,"Yonex Arcsaber 71 Light Strung Badminton Racquet, 5UG4 - Gold",2499,3390," Composition: Full Graphite Badminton Racquet, Weight - 5U (75-78 grams) , Grip size - G4, Tension: 30 lbs, Head Shape: Isometric.   Ultra-light - Speedy shots & great maneuverability without sacrificing on power | High tension support (30 lbs string tension) - more power and better control   Isometric:The square-shaped Isometric frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.   The control support cap provides an 88% wider flat surface compared with an ordinary racquet for easier gripping, fast follow-through and the sharpest maneuverability.   NANOSCIENCE technology - With streamlined aerodynamic NANOSCIENCE technology built into the shaft for stiff flex and unparalleled repulsion power, and is engineered for lightning-fast shots  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31WXE+nZSfL._SY300_SX300_.jpg,,06-01-2023,21-03-2023,"yonex arcsaber 71 light strung badminton racquet , 5ug4 -"
256,64998,B06VSJ73JK,https://www.amazon.in/Yonex-903-Synthetic-Badminton-Multicolour/dp/B06VSJ73JK/ref=sr_1_271?qid=1679333741&s=sports&sr=1-271,"Yonex ET 903 Tacky Synthetic Badminton Grip, Multicolour",175,249, In-Box Contents: 1 Badminton Grip   Ideal for any badminton for stronger grip   Sporting equipment for badminton   Sweat absorption  ,https://m.media-amazon.com/images/I/31i5t2ecbPL._QL70_ML2_.jpg,,24-01-2023,20-03-2023,"yonex et 903 tacky synthetic badminton grip , multicolour"
257,64162,B0B4SSGNZS,https://www.amazon.in/Yonex-Badminton-SUNR-Black-Royal/dp/B0B4SSGNZS/ref=sr_1_5350?qid=1674381521&s=sports&sr=1-5350,Yonex SUNR 2215 Badminton Kitbag,969,1490, Main Compartment   Racquets Compartmnet   Accessories Compartment   Sling Bag  ,https://m.media-amazon.com/images/I/41AjbIFFZWL._SX300_SY300_QL70_ML2_.jpg,,22-01-2023,22-01-2023,yonex sunr 2215 badminton kitbag
259,67280,B075ZN4N4G,https://www.amazon.in/Yonex-Astrox-77-Aluminum-Badminton/dp/B075ZN4N4G/ref=sr_1_590?qid=1674567518&s=sports&sr=1-590,"YONEX Astrox 77 unstrung Badminton Racquet ( Shine Silver , G4 , 80-84.9 Grams , 30 lbs )",14521,17900," Grip Size : G4 (3.25 Inches)| Weight : 4U (80-84.9 grams)   Color : Shine Silver | Head Shape : Isometric   String Level : 30 lbs | Strung Type : unstrung   Balance Type : Head Heavy|Playing Level : All   Material : Aluminum   Shaft - H.M. Graphite , Namd   Built in T-joint  Made in JapanIn-Box Contents :¬ 1 Badminton Racquet With Full Cover",https://m.media-amazon.com/images/I/31C0124eEqL._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,"yonex astrox 77 unstrung badminton racquet ( shine , g4 , 80 - 84.9 grams , 30 lbs )"
260,106424,B082VDD8FF,https://www.amazon.in/Yonex-ZR100LIGHT-Aluminum-Badminton-Racquet/dp/B082VDD8FF/ref=sr_1_6563?qid=1679431969&s=sports&sr=1-6563,"Yonex ZR 100 Light Aluminium Badminton Racquet with Full Cover | Made in India (Dark Blue,Set of 1)",499,750, Composition: Graphite   Flexibility: Stiff   Weight: U   Grip size: G4   Playing level: Beginner   Ideal for all   Head shape: Isometric  Material: AluminumIn-box Contents: 1 Badminton Racquet with Full Cover,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31kP7ctP9yL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,21-03-2023,"yonex zr 100 light aluminium badminton racquet with full cover | made in india ( dark , set of 1 )"
261,31368,B08Z2V2MHP,https://www.amazon.in/YONEX-Badminton-Racquet-Voltric-Tension/dp/B08Z2V2MHP/ref=sr_1_6812_mod_primary_new?qid=1679432060&s=sports&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6812,"YONEX Badminton Racquet Voltric Lite 25i (G4, 77 Grams, 30 lbs Tension)",1840,2990," NEW BUILT-IN T-JOINT - Increased Shuttle Stability|ÄòNEWÄô Built-in T-Joint is manufactured from a special lightweight plastic combined with epoxy resin and foaming agent that enhances quality and performance by increasing the stability of the shuttle on the string bed and through the air.   ISOMETRIC - Enlarged Sweet Spot compared to a conventional round frame, a square-shaped ISOMETRIC racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings. ISOMETRIC delivers greater control without sacrificing power.   AERO+BOX FRAME - Combines solid hitting feel and quick swing.   Control Support CAP - Sharp Maneuverability. The control support cap provides an 88% wider flat surface compared with an ordinary racquet for easier gripping, fast follow-through and the sharpest maneuverability.   NEW GROMMET PATTERN - High-Performance.The single-pass grommet hole construction provides more grommet holes for a more high-performance stringing pattern.   TRI-VOLTAGE SYSTEM - Explosive Force.Traditionally, extra weight at the top of the racquet frame has increased hitting power but reduced the speed of racquet handling. In contrast, a lighter top to the frame increases speed but causes a loss of hitting power.  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31RD7NU2ONL._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,21-03-2023,"yonex badminton racquet voltric lite 25i ( g4 , 77 grams , 30 lbs tension )"
262,168811,B078N6SC7F,https://www.amazon.in/Yonex-Mavis-Nylon-Shuttlecock-Yellow/dp/B078N6SC7F/ref=sr_1_7676?qid=1679432406&s=sports&sr=1-7676,"Yonex Mavis 200i Nylon Shuttlecock Combo, Set of 2",899,950, Material: Blend   In-Box Contents: 2 Shuttle   Skirt material: Nylon   Design: Precision designed for accurate flight performance   Speed: Slow   Package contains - 12 shuttlecocks (2 cans)  ,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51dbgW0mh6L._SY300_SX300_QL70_ML2_.jpg,,21-03-2023,21-03-2023,"yonex mavis 200i nylon shuttlecock combo , set of 2"
264,71396,B0BHPRNNDY,https://www.amazon.in/YONEX-Badminton-League-Racquet-22826T/dp/B0BHPRNNDY/ref=sr_1_3542?qid=1674577080&s=sports&sr=1-3542,YONEX Badminton League Racquet Bag 22826T BT6-SR,4751,5399," Yonex bags are designed to carry your essentials necessary to perform both on and off the court. Multi-purpose functionality whether it be for training, competing or for traveling. Prepare to hit the courts with matching racquets and bags.   Thermal Lining Compartment   Hand Carry   Anti Theft Zipper Locking System   Two Way Access to shoe Pocket  ",https://m.media-amazon.com/images/I/41ptdZJoS5L._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,yonex badminton league racquet bag 22826 t bt6 - sr
267,138634,B0BQR4GFBN,https://www.amazon.in/Astrox-Strung-Badminton-Racquet-Sunbrust/dp/B0BQR4GFBN/ref=sr_1_1171?qid=1679336970&s=sports&sr=1-1171,"Yonex Astrox 99 Tour Strung Badminton Racquet, 4U5 (Cherry Sunbrust)",8299,12390," Composition: HM Graphite/NANOMESH NEO/VOLUME CUT RESIN/Tungsten, Weight - 4U (Avg.83g) , Grip size - G5, Tension: 20 - 28 lbs, Shape: Isometric.   Isometric: The square-shaped Isometric frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.   Racket with a rigid shaft and balance towards the head, which provides a very offensive racket and is perfect for players looking for high performance in a racket. THE DIFFERENCE WITH THE PRO MODEL is that the TOUR model is not 10mm longer and the head of the racket has carbon NANOMESH NEO instead of Namd.   It also incorporates the ""Rotary Generator System"" that thanks to the counterweight theory a better offensive game is achieved having great versatility.   AERO+BOX Frame: Combines solid hitting feel and quick swing.  ",https://m.media-amazon.com/images/I/31Gk9v3BkAL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,"yonex astrox 99 tour strung badminton racquet , 4u5 ( sunbrust )"
268,32962,B0BNHGQCSZ,https://www.amazon.in/Yonex-Astrox-Strung-Badminton-Racquet/dp/B0BNHGQCSZ/ref=sr_1_3357?qid=1679337471&s=sports&sr=1-3357,"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite",2999,5190," Composition: Full Graphite, Weight - 4U (Avg.83g) , Grip size - G5, Tension: 20 - 28 lbs, Shape: Isometric.   Isometric:The square-shaped Isometric frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.   Rotational Generator System: By applying the counterbalance theory, weight is distributed throughout the grip end, frame top and the joint for maximum control. The transition to the next shot can be performed smoothly, with rapid succession.   Solid Feel Core: The built-in solid feel core cuts harmful miscellaneous vibration at impact. Solid feel core is carried in all racquets manufactured in Japan.   Super Slim Shaft: The slimmest racquet ever produced by YONEX vastly reduces air resistance whilst providing maximum feel.  ",https://m.media-amazon.com/images/I/31EqWYWGxzL._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,20-03-2023,"yonex astrox 77 play strung badminton racquet , g5 - high , graphite"
269,139022,B07Y1JZ3XR,https://www.amazon.in/Yonex-Badminton-Racquets-Pieces-Shuttlecock/dp/B07Y1JZ3XR/ref=sr_1_6327?qid=1679338285&s=sports&sr=1-6327,YONEX Super Value Combo (Two YONEX Aluminum Badminton Racquets and 2 Pieces Shuttlecock) - Red,1600,1878, Aluminium Frame   95 Gms Weight   Oval Head  ,https://m.media-amazon.com/images/I/511ZkuvyEZL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,yonex super value combo ( two yonex aluminum badminton racquets and 2 pieces shuttlecock ) -
270,106019,B07RLKP4S6,https://www.amazon.in/Yonex-GR-Aluminum-Badminton-Racquet/dp/B07RLKP4S6/ref=sr_1_8700?qid=1679428379&s=sports&sr=1-8700,"YONEX GR 303 Aluminium Blend Badminton Team Racquet with Full Cover (Red, Blue) - Set of 2 Aluminum",1196,1600, Ideal for beginners and intermediate level players   Lightweight racquet   Aluminium frame   Material: Aluminum   Material: Blend  ,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41LmEm1FjCL._SY300_SX300_QL70_ML2_.jpg,,20-03-2023,21-03-2023,"yonex gr 303 aluminium blend badminton team racquet with full cover ( , ) - set of 2 aluminum"
271,139280,B0B4SRXWZ3,https://www.amazon.in/Yonex-Badminton-SUNR-2215-Black/dp/B0B4SRXWZ3/ref=sr_1_9078?qid=1679339080&s=sports&sr=1-9078,Yonex Badminton Bag SUNR 2215 BT5 Black Red,1099,1490, Main Compartment   Racquets Compartmnet   Accessories Compartment   Sling Bag  ,https://m.media-amazon.com/images/I/4153p2KdlzL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,yonex badminton bag sunr 2215 bt5
272,32086,B07SMQP28M,https://www.amazon.in/ZR-Aluminum-Badminton-Racquet-Orange/dp/B07SMQP28M/ref=sr_1_6517?qid=1679431936&s=sports&sr=1-6517,"YONEX ZR 100 Light Aluminium Badminton Racquet with Full Cover (Black & Black, Made in India) Set of 2",979,1500," Yonex badminton Racquet ZR 100 light pack of 2   Zr 100: Composition Äì Aluminum, weight - 95 to 100 g, grip size - G4   Zr 100: made in India - this is a revolutionary product by Yonex which is developed in Japan and made in India   Ideal for beginners and intermediate level players   ZR 100L: comes with full Cover   Material: Aluminum   In-box Contents: 2 Badminton Racquets   Country of Origin: India  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Itfr7N+AL._SY300_SX300_.jpg,,06-01-2023,21-03-2023,"yonex zr 100 light aluminium badminton racquet with full cover ( & , made in india ) set of 2"
273,34308,B0B5T487S7,https://www.amazon.in/Yonex-Voltric-Unstrung-Badminton-Racquet/dp/B0B5T487S7/ref=sr_1_3435?qid=1679347964&s=sports&sr=1-3435,"Yonex Voltric Lite 20i Unstrung Badminton Racquet, Deep Blue, Graphite",1690,2990," NEW BUILT-IN T-JOINT - Increased Shuttle Stability|?¢Ç¨ÀúNEW?¢Ç¨ Built-in T-Joint is manufactured from a special lightweight plastic combined with epoxy resin and foaming agent that enhances quality and performance by increasing the stability of the shuttle on the string bed and through the air.   ISOMETRIC - Enlarged Sweet Spot compared to a conventional round frame, a square-shaped ISOMETRIC racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings. ISOMETRIC delivers greater control without sacrificing power.   AERO+BOX FRAME - Combines solid hitting feel and quick swing.; Control Support CAP - Sharp Maneuverability.The control support cap provides an 88% wider flat surface compared with an ordinary racquet for easier gripping, fast follow-through and the sharpest maneuverability.   NEW GROMMET PATTERN - High-Performance.The single-pass grommet hole construction provides more grommet holes for a more high-performance stringing pattern.   Skill Level: Intermediate | Stiff: Hi-Flex | Grip: 5U-G4 | Stringing Advice: 20 - 30 lbs | Type: Unstrung Racquet  ",https://m.media-amazon.com/images/I/31fwcFcNf4L._SX300_SY300_QL70_ML2_.jpg,,06-01-2023,20-03-2023,"yonex voltric lite 20i unstrung badminton racquet , deep , graphite"
274,62448,B09GYKRS1B,https://www.amazon.in/YONEX-Badminton-Astrox-88d-Play/dp/B09GYKRS1B/ref=sr_1_3663_mod_primary_new?qid=1679348042&s=sports&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3663,YONEX Badminton Racquet Astrox 88d Play with Full Cover (Camel Gold) Material: Graphite,3199,5190, Carbon; Medium   Isometric head   New Grommet Pattern   Rotational Generator System+Slim Shaft+Control Supprt Cap   Skill Level: Intermediate  ,https://m.media-amazon.com/images/I/31xFuUWXoAL._SX300_SY300_QL70_ML2_.jpg,,17-01-2023,20-03-2023,yonex badminton racquet astrox 88d play with full cover ( camel ) material : graphite
276,169021,B0BVM31GN1,https://www.amazon.in/YONEX-Muscle-Strung-Badminton-Racquet-Blue/dp/B0BVM31GN1/ref=sr_1_690?qid=1679433863&s=sports&sr=1-690,YONEX Muscle Power 33 Light (23-24 Model) Strung Badminton Racquet-Blue,3190,4390," Isometric head - Bigger sweet spot | Built-in T-Joint - The lightweight T-Joint increases stability of the shuttle on the strings, maximizing power and control   Muscle Power Frame - MP frame construction creates total unity of the string and frame through closer and tighter contact. This locates the string on rounded archways that eliminate stress-load and fatigue through contact friction   NEW Grommet Pattern - Single pass grommet holes for reduced string stress, maximizing performance   Frame Material - Carbon Graphite | Shaft Material - Carbon Graphite Grip Size: G4 / 4U   In-Box Content : 1 Badminton Racquet with Full cover   Idial For -Intermediate player  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31isxHIpFDL._SX300_SY300_QL70_ML2_.jpg,,21-03-2023,21-03-2023,yonex muscle power 33 light ( 23 - 24 model ) strung badminton racquet -
277,31524,B00MBFY1AM,https://www.amazon.in/Yonex-Carbonex-8000-3U-G4-White/dp/B00MBFY1AM/ref=sr_1_5733?qid=1679309418&s=sports&sr=1-5733,Yonex Carbonex 8000 Plus Graphite Badminton Racquet with Free Full Cover,3199,3400," Shaft: Graphite, CARBON NANOTUBE, Frame: Graphite   Box frame   The round-shape head with box-shape frame cross section gives Carbonex a unique and solid feeling for players who seek a solid feel from the strings at impact   At impact, Elastic Ti resists deformation, stretching then recovering its shape quickly to launch accurate shots with the full energy of the swing   Available: Strung   Comes with full cover   Box Content: 1 Badminton Racquet and a full cover  ",https://m.media-amazon.com/images/I/31+EO5TfMWL._SY300_SX300_.jpg,,06-01-2023,20-03-2023,yonex carbonex 8000 plus graphite badminton racquet with free full cover
278,60873,B08V8C75JM,https://www.amazon.in/YONEX-Astrox-01-Badminton-Clear/dp/B08V8C75JM/ref=sr_1_6160?qid=1679348745&s=sports&sr=1-6160,"YONEX Badminton Racquet Astrox 01 Clear (Rotational Generator System, AERO + BOX Frame, 28 Lbs Tension) Material: Graphite",,," SLIM SHAFT - More speed = More power. Designed to slice through the air, generating speedy power.   ISOMETRIC - Enlarged Sweet Spot compared to a conventional round frame, a square-shaped ISOMETRIC racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings. ISOMETRIC delivers greater control without sacrificing power.   AERO+BOX FRAME - Combines solid hitting feel and quick swing.; Control Support CAP - Sharp Maneuverability. The control support cap provides an 88% wider flat surface compared with an ordinary racquet for easier gripping, fast follow-through and the sharpest maneuverability.   ROTATIONAL GENERATOR SYSTEM - For Maximum Control by applying the counterbalance theory, weight is distributed throughout the grip end, frame top and the joint for maximum control. The transition to the next shot can be performed smoothly with a rapid succession.   Skill Level: Intermediate  ",https://m.media-amazon.com/images/I/316+iuRCeWL._SY300_SX300_.jpg,,16-01-2023,20-03-2023,"yonex badminton racquet astrox 01 clear ( rotational generator system , aero + box frame , 28 lbs tension ) material : graphite"
279,67309,B0916HGY1M,https://www.amazon.in/YONEX-88D-PRO-UNSTRUNG-Badminton/dp/B0916HGY1M/ref=sr_1_767?qid=1674567590&s=sports&sr=1-767,YONEX ASTROX 88D PRO G5 4U -UNSTRUNG Graphite Badminton Racket (Camel Gold),11999,17990," NEW ASTROX 88D PRO - CAMEL GOLD   WEIGHT- 4U, GRIP - G5   TENSION - 24-28 LBS   TECHNOLOGY - Volume Cut Resin, Rotational Generator System, Yonex's E.B Cap,   LIMITED EDITION  ",https://m.media-amazon.com/images/I/31zKVi03vwL._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,yonex astrox 88d pro g5 4u -unstrung graphite badminton racket ( camel )
280,74960,B09JL54VKN,https://www.amazon.in/Badminton-Astrox-99-Play-Sunburst/dp/B09JL54VKN/ref=sr_1_8796?qid=1679310307&s=sports&sr=1-8796,Yonex Badminton Racquet Astrox 99 Play with Full Cover (Cherry Sunburst),3179,5390, ASTROX  ,https://m.media-amazon.com/images/I/31x9e9aSDWL._SX300_SY300_QL70_ML2_.jpg,,21-02-2023,20-03-2023,yonex badminton racquet astrox 99 play with full cover ( sunburst )
281,138640,B0BQQXR245,https://www.amazon.in/Astrox-Badminton-Racquet-Kurenai-Graphite/dp/B0BQQXR245/ref=sr_1_7312?qid=1679349090&s=sports&sr=1-7312,"Yonex Astrox 100 Tour Strung Badminton Racquet, 4U5 (Kurenai) ,Kurenai,Graphite",8099,12590," Composition: Full Graphite, Weight - 4U (Avg.83g) , Grip size - G5, Tension: 20 - 28 lbs, Shape: Isometric.   Isometric: The square-shaped Isometric frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.   Rotational Generator System: By applying the counterbalance theory, weight is distributed throughout the grip end, frame top and the joint for maximum control. The transition to the next shot can be performed smoothly, with rapid succession.   Built-in T-Joint:Increases strength between the frame and shaft eliminating head twist for more control.   AERO+BOX Frame: Combines solid hitting feel and quick swing.  ",https://m.media-amazon.com/images/I/31ob94STZeL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,"yonex astrox 100 tour strung badminton racquet , 4u5 ( kurenai ) , kurenai , graphite"
282,72653,B096NGQGKX,https://www.amazon.in/Yonex-ASTROX-Badminton-Racquet-Kurenai/dp/B096NGQGKX/ref=sr_1_1572?qid=1679298647&s=sports&sr=1-1572,"Yonex ASTROX 100 Game Badminton Racquet (Kurenai) - Prestrung ,Red,Graphite",6199,8390," The Yonex ASTROX 100 Game badminton racquet is designed to give players with an aggressive and attacking style of game more power. This racquet has a medium flex to suit intermediate players while the head heavy balance adds extra power to smashes and clears   Balance: Head Heavy / Flex: Medium   Weight/Grip Size: 4U(80-84g), G5   Recommended String Tension: 20-28lbs   Full Cover Included / Comes Factory Prestrung  ",https://m.media-amazon.com/images/I/21pabQS+uUL._SY300_SX300_.jpg,,24-01-2023,20-03-2023,"yonex astrox 100 game badminton racquet ( kurenai ) - prestrung , , graphite"
283,141534,B0BQWKYMZ2,https://www.amazon.in/Yonex-Astrox-Strung-Badminton-Racquet/dp/B0BQWKYMZ2/ref=sr_1_8256?qid=1679349401&s=sports&sr=1-8256,"Yonex Astrox Smash Strung Badminton Racquet, G5 - Black/Ice Blue",2499,4190," Composition: Graphite, Weight - 73g +/- 2 , Grip size - G5 4 5/8 inches, Tension: 20 - 28 lbs, Shape: Isometric.   SLIM SHAFT - More speed = More power. Designed to slice through the air, generating speedy power.   The ISOMETRIC equalizes the length of the main and cross strings in the string-bed, enlarging the sweet spot for more consistent accuracy even on off-centre hits.   The square-shaped ISOMETRIC frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.Graphite fiber with the resin for a stronger, more flexible frame, while increased shaft flex creates maximum power   Rotational Generator System - By applying the counterbalance theory, weight is distributed throughout for maximum control. The transition to the next shot can be performed smoothly, with rapid succession.  ",https://m.media-amazon.com/images/I/41BbpR2w9YL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,20-03-2023,"yonex astrox smash strung badminton racquet , g5 - / ice"
284,140338,B0BNBQSZWB,https://www.amazon.in/Yonex-4711TK-Tournament-Badminton-Kitbag/dp/B0BNBQSZWB/ref=sr_1_3150?qid=1679434657&s=sports&sr=1-3150,Yonex SUNR 4711TK Tournament Team Badminton Kitbag - Black/Red,875,1590," Thermal Racquets Compartments: Thermo foam-lined compartment designed to hold a number of racquets also guards these against extreme heat or cold.   Dual Carrier Strap: Bag straps give option of bag being hand-carried or slung over shoulder.   Accessories Compartment: Easily accessible storage for extra grips, strings, sweatbands and other accessories.   Material: ÄéPolyester   In Box contents : 1 Badminton Kitbag  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51wJQtHb0VL._SY300_SX300_QL70_ML2_.jpg,,20-03-2023,21-03-2023,yonex sunr 4711tk tournament team badminton kitbag - /
285,75619,B07DJRS9MS,https://www.amazon.in/Yonex-GR-303-Badminton-Black/dp/B07DJRS9MS/ref=sr_1_9068?qid=1676972368&s=sports&sr=1-9068,"YONEX GR 303 Aluminum Badminton Racket Kit, Black/Blue",1196,1600, Lightweight racquet for beginners and intermediate level players   Low torsion steel shaft that enhances its strength   Durable and damage resistant frame   Racquet comes with a head cover for safe storage   In-Box Contents: 2 Badminton Racquet  ,https://m.media-amazon.com/images/I/419H34QGnyL._SX300_SY300_.jpg,,21-02-2023,21-02-2023,"yonex gr 303 aluminum badminton racket kit , /"
287,105466,B0BHPR4CS5,https://www.amazon.in/YONEX-Badminton-Champion-Racquet-22929T/dp/B0BHPR4CS5/ref=sr_1_4373?qid=1679435084&s=sports&sr=1-4373,YONEX Badminton Champion Racquet Bag 22929T BT9-SR,6482,9199," Yonex bags are designed to carry your essentials necessary to perform both on and off the court. Multi-purpose functionality whether it be for training, competing or for traveling. Prepare to hit the courts with matching racquets and bags.   Thermal Lining Compartment   Hand Carry   Anti Theft Zipper Locking System   Two Way Access to shoe Pocket  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41eU5H-wRfL._SX300_SY300_QL70_ML2_.jpg,,20-03-2023,21-03-2023,yonex badminton champion racquet bag 22929 t bt9 - sr
288,68562,B07NRLYZK9,https://www.amazon.in/Yonex-Beginners-Badminton-Aluminum-Shuttlecock/dp/B07NRLYZK9/ref=sr_1_5908?qid=1674569436&s=sports&sr=1-5908,"Yonex Beginner's Best Badminton Combo (GR 303 Aluminum Blend Racquet with Full Cover, Set of 2 -Yellow + Mavis 10 Shuttlecock, Pack of 6)",1740,2175," Frame - aluminium   Shaft - low torsion steel shaft   Weight - 90 to 95 gm, Grip size - G4   Mavis 10 : Nylon Shuttlecock   Precision designed for accurate flight performance   Speed Slow   In Box Contain : 2 Badminton Racquet with full cover + 1 Pack of 6 Nylon Shuttlecock  ",https://m.media-amazon.com/images/I/41k6LUEgPOL._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,24-01-2023,"yonex beginner 's best badminton combo ( gr 303 aluminum blend racquet with full cover , set of 2 -yellow + mavis 10 shuttlecock , pack of 6 )"
290,169622,B09H6MGQS6,https://www.amazon.in/Yonex-ASTROX-Game-Badminton-Racquet/dp/B09H6MGQS6/ref=sr_1_6061?qid=1679435706&s=sports&sr=1-6061,Yonex ASTROX 99 Game Badminton Racquet - Prestrung (White Tiger),5970,8390," The Yonex ASTROX 99 Game badminton racquet is a powerful racquet for offensive and attacking oriented players that want more flex to increase their power. A great racquet for a wide range of players, the Yonex ASTROX 99 Game features a medium flex to give more power from the racquet   Balance: Head Heavy Flex; Medium   Weight: 4U (80-84g) Grip G5   Recommended String Tension: 20-28lbs   Full Cover Included/ Made in Taiwan/ Factory Prestrung  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/3198wC0sA4L._SX300_SY300_QL70_ML2_.jpg,,21-03-2023,21-03-2023,yonex astrox 99 game badminton racquet - prestrung ( tiger )
291,169629,B09J93MGMW,https://www.amazon.in/Astrox-Badminton-Racket-Strung-Sunburst/dp/B09J93MGMW/ref=sr_1_6037?qid=1679435705&s=sports&sr=1-6037,"Yonex Astrox 99 Game Badminton Racket (Strung,Cherry Sunburst)",5889,8390," Build-in T-Joint : Moulded deep into the layers of graphite where the frame connects with the shaft, the YONEX Built-in T-Joint creates a durable and high-strength one-piece frame that is torque-free.   Power Assist Bumper : Attached to enforce heavier, increased power by configuring the weight directed into the shuttlecock with a tungsten-infused nylon bumper.   Slim Shaft : Designed to slice through the air, generating speedy power.   Isometric : The square-shaped Isometric frame shape is designed to keep vertical strings at a similar length, as well as the horizontal strings to produce an expanded sweet spot in all directions.   Tension : 20-28 lbs +Weight : 4U (Avg.83g),Flexibility-Medium , Grip SizeG5  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/3142HltINaL._SX300_SY300_QL70_ML2_.jpg,,21-03-2023,21-03-2023,"yonex astrox 99 game badminton racket ( strung , sunburst )"
292,69905,B0B21CVP2V,https://www.amazon.in/Nanoray-Strung-Graphite-Badminton-Racquet/dp/B0B21CVP2V/ref=sr_1_7979?qid=1679306797&s=sports&sr=1-7979,Yonex Nanoray 70 Light Strung Graphite Frame Badminton Racquet (Blue),1945,2990," Composition: Graphite, Weight - 75 (+/- 2), Grip size - 5U/G4, Tension: 20 - 30 lbs, Shape: Isometric   ISOMETRICTM technology continues to help the worldÄôs greatest players achieve global success. ISOMETRICTM delivers greater control without sacrificing power.   The aero-box frames help to minimize air resistance so air flows faster across the curved surface during the swing, accelerating the head speed and transferring more speed and power into hits. Great potential as an all-around and perfect racket for double players as it's easy to maneuver due to its weight and length.   Aerodynamic contouring of the top of the frame minimizes air resistance so air flows faster across the curved surface during the swing, accelerating the head speed and transferring more speed and power into hits. this construction tapers into the YONEX Box Shape midway through the frame for high stability, low-torque performance and more accuracy.   The control support cap provides an 88% wider flat surface compared with an ordinary racquet for easier gripping, fast follow-through and the sharpest maneuverability.  ",https://m.media-amazon.com/images/I/41cgrAWO4bL._SX300_SY300_QL70_ML2_.jpg,,24-01-2023,20-03-2023,yonex nanoray 70 light strung graphite frame badminton racquet ( )
